,carpeta_numero,nombre_imagen,textura
432,2728678151233640203,"[['2021-12-14_17-43-25_UTC_5.jpg'], ['2728678151233640203_1.jpg'], ['2728678151233640203_2.jpg'], ['2728678151233640203_3.jpg'], ['2728678151233640203_4.jpg']]","[[['floral', 'print']], [['print']], [['print']], [['print']], [['floral']]]"
433,2731499161603816922,[['2731499161603816922.jpg']],"[[['floral', 'print']]]"
434,2742639993128416399,"[['2022-01-03_00-03-06_UTC_2.jpg'], ['2742639993128416399_1.jpg']]","[[['print']], [['floral']]]"
435,2764871262084429939,[['2764871262084429939.jpg']],[[['print']]]
436,2775038928652793185,"[['2022-02-16_16-54-00_UTC_7.jpg'], ['2775038928652793185_1.jpg'], ['2775038928652793185_2.jpg'], ['2775038928652793185_3.jpg'], ['2775038928652793185_4.jpg'], ['2775038928652793185_5.jpg'], ['2775038928652793185_6.jpg']]","[[['print']], [['floral']], [['floral', 'print']], [['print']], [['floral']], [['floral']], [['floral']]]"
437,2780082028139990356,"[['2022-02-23_15-53-45_UTC_2.jpg'], ['2780082028139990356_1.jpg']]","[[['floral', 'print']], [['print']]]"
438,2804049770366772054,"[['2022-03-28_17-33-22_UTC_2.jpg'], ['2804049770366772054_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
439,2808999696905315261,"[['2022-04-04_13-27-59_UTC_5.jpg'], ['2808999696905315261_1.jpg'], ['2808999696905315261_2.jpg'], ['2808999696905315261_3.jpg'], ['2808999696905315261_4.jpg']]","[[['floral']], [['print']], [['print']], [['floral', 'print']], [['floral']]]"
440,2809707007344972841,"[['2022-04-05_12-53-17_UTC_3.jpg'], ['2809707007344972841_1.jpg'], ['2809707007344972841_2.jpg']]","[[['print']], [['print']], [['floral', 'print']]]"
441,2811171348510436059,"[['2022-04-07_13-22-40_UTC_4.jpg'], ['2811171348510436059_1.jpg'], ['2811171348510436059_2.jpg'], ['2811171348510436059_3.jpg']]","[[['floral']], [['floral']], [['print']], [['print']]]"
442,2815079264610912418,"[['2022-04-12_22-47-00_UTC_3.jpg'], ['2815079264610912418_1.jpg'], ['2815079264610912418_2.jpg']]","[[['floral']], [['floral', 'print']], [['floral']]]"
443,2818452676813535123,"[['2022-04-17_14-29-22_UTC_2.jpg'], ['2818452676813535123_1.jpg']]","[[['print']], [['floral', 'print']]]"
444,2818740313541179197,"[['2022-04-18_00-00-51_UTC_2.jpg'], ['2818740313541179197_1.jpg']]","[[['floral', 'print']], [['print']]]"
445,2825820030072948511,"[['2022-04-27_18-26-59_UTC_4.jpg'], ['2825820030072948511_1.jpg'], ['2825820030072948511_2.jpg'], ['2825820030072948511_3.jpg']]","[[['print']], [['floral', 'print']], [['print']], [['floral', 'print']]]"
446,2825974283152601662,"[['2022-04-27_23-33-28_UTC_2.jpg'], ['2825974283152601662_1.jpg']]","[[['floral', 'print']], [['graphic']]]"
447,2861520724641891816,"[['2022-06-16_00-37-54_UTC_5.jpg'], ['2861520724641891816_1.jpg'], ['2861520724641891816_2.jpg'], ['2861520724641891816_3.jpg'], ['2861520724641891816_4.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['print']], [['floral']], [['print']]]"
