,carpeta_numero,nombre_imagen,prediccion
470,2805033107088349685,[['2805033107088349685.jpg']],[['Dress']]
471,2805341754779776783,[['2805341754779776783.jpg']],[['Dress']]
472,2805962360625969506,[['2805962360625969506.jpg']],[['Dress']]
473,2807893245867963318,[['2807893245867963318.jpg']],[['Dress']]
474,2808216698270502543,[['2808216698270502543.jpg']],[['Blouse']]
475,2808580714129026999,[['2808580714129026999.jpg']],[['Dress']]
476,2808584147829652388,[['2808584147829652388.jpg']],[['Sweater']]
477,2810670032814482619,[['2810670032814482619.jpg']],[['Skirt']]
478,2810692932086628828,[['2810692932086628828.jpg']],[['Dress']]
479,2810693836814806516,[['2810693836814806516.jpg']],[['Blouse']]
480,2812315154622212904,[['2812315154622212904.jpg']],[['Blouse']]
481,2820241893163820861,"[['2022-04-20_01-44-14_UTC_2.jpg'], ['2820241893163820861_1.jpg']]","[['Dress'], ['Dress']]"
482,2820594446292843353,[['2820594446292843353.jpg']],[['Dress']]
483,2821691178028099471,"[['2022-04-22_01-43-42_UTC_3.jpg'], ['2821691178028099471_1.jpg'], ['2821691178028099471_2.jpg']]","[['Dress'], ['Jeans'], ['Dress']]"
484,2821722621626106695,[['2821722621626106695.jpg']],[['Blouse']]
485,2823835064355704310,"[['2022-04-25_00-43-13_UTC_2.jpg'], ['2823835064355704310_1.jpg']]","[['Dress'], ['Dress']]"
486,2825340243731088871,[['2825340243731088871.jpg']],[['Dress']]
487,2826812670180975407,"[['2022-04-29_03-19-11_UTC_2.jpg'], ['2826812670180975407_1.jpg']]","[['Dress'], ['Dress']]"
488,2844591985761335522,[['2844591985761335522.jpg']],[['Shorts']]
489,2854225751787802523,[['2854225751787802523.jpg']],[['Dress']]
490,2858656701298935339,[['2858656701298935339.jpg']],[['Tee']]
491,2862284614749580452,[['2862284614749580452.jpg']],[['Tee']]
492,2867386767075734199,"[['2022-06-24_02-52-41_UTC_2.jpg'], ['2867386767075734199_1.jpg']]","[['Top'], ['Dress']]"
493,2867731919992849362,[['2867731919992849362.jpg']],[['Dress']]
494,2869176637855584591,[['2869176637855584591.jpg']],[['Dress']]
495,2869225904972287124,[['2869225904972287124.jpg']],[['Blouse']]
496,2870917860938760954,[['2870917860938760954.jpg']],[['Jacket']]
497,2871721880815332935,"[['2022-06-30_02-25-46_UTC_5.jpg'], ['2871721880815332935_1.jpg'], ['2871721880815332935_2.jpg'], ['2871721880815332935_3.jpg'], ['2871721880815332935_4.jpg']]","[['Dress'], ['Dress'], ['Top'], ['Jacket'], ['Skirt']]"
498,2873844776991817522,[['2873844776991817522.jpg']],[['Dress']]
499,2875336061619592310,[['2875336061619592310.jpg']],[['Blouse']]
500,2881137096309192260,[['2881137096309192260.jpg']],[['Dress']]
501,2884664816939099475,[['2884664816939099475.jpg']],[['Dress']]
502,2887826377689982795,[['2887826377689982795.jpg']],[['Shorts']]
503,2890439322101986374,[['2890439322101986374.jpg']],[['Jacket']]
504,2892679532642638229,[['2892679532642638229.jpg']],[['Skirt']]
505,2894926013575490040,[['2022-08-01_02-48-15_UTC_2.jpg']],[['Jacket']]
