,carpeta_numero,nombre_imagen,prediccion
284,1607728997851856903,[['1607728997851856903.jpg']],[['Dress']]
285,1608461649437438061,[['1608461649437438061.jpg']],[['Sweater']]
286,1609164984381373207,[['1609164984381373207.jpg']],[['Jeans']]
287,1609796078579660311,[['1609796078579660311.jpg']],[['Shorts']]
288,1609858285677885334,[['1609858285677885334.jpg']],[['Blouse']]
289,1612024481709945466,[['1612024481709945466.jpg']],[['Dress']]
290,1612727538076779106,[['1612727538076779106.jpg']],[['Tee']]
291,1612809167579200697,[['1612809167579200697.jpg']],[['Dress']]
292,1613524204245635261,[['1613524204245635261.jpg']],[['Dress']]
293,1614138414289674355,[['1614138414289674355.jpg']],[['Dress']]
294,1614242137909275323,[['1614242137909275323.jpg']],[['Dress']]
295,1614906260120681059,[['1614906260120681059.jpg']],[['Dress']]
296,1616127269888898049,[['1616127269888898049.jpg']],[['Sweater']]
297,1617799616060671407,[['1617799616060671407.jpg']],[['Skirt']]
298,1617873724161024864,[['1617873724161024864.jpg']],[['Skirt']]
299,1618343770557686827,[['1618343770557686827.jpg']],[['Blouse']]
300,1619071961131840314,[['1619071961131840314.jpg']],[['Top']]
301,1619325924426909174,[['1619325924426909174.jpg']],[['Shorts']]
302,1621445515542479967,[['1621445515542479967.jpg']],[['Dress']]
303,1621952198890843979,[['1621952198890843979.jpg']],[['Shorts']]
304,1622936292919444327,[['1622936292919444327.jpg']],[['Dress']]
305,1624105970538746593,[['1624105970538746593.jpg']],[['Dress']]
306,1624284346838832187,[['1624284346838832187.jpg']],[['Sweater']]
307,1624362029819895981,[['1624362029819895981.jpg']],[['Skirt']]
308,1625087662170742194,[['1625087662170742194.jpg']],[['Blouse']]
309,1625474357344878353,[['1625474357344878353.jpg']],[['Tee']]
310,1625747385429722154,[['1625747385429722154.jpg']],[['Dress']]
311,1627284582427464728,[['1627284582427464728_1.jpg']],[['Jacket']]
312,1627908679175996500,[['1627908679175996500.jpg']],[['Jeans']]
313,1628013035254670730,[['1628013035254670730.jpg']],[['Skirt']]
314,1628681783565211680,[['1628681783565211680.jpg']],[['Jeans']]
315,1629126537327377559,[['1629126537327377559.jpg']],[['Jacket']]
316,1629387815581104465,[['1629387815581104465.jpg']],[['Dress']]
317,1630137591058516682,[['1630137591058516682.jpg']],[['Dress']]
318,1630842214241213795,[['1630842214241213795.jpg']],[['Dress']]
319,1632313397885170763,[['1632313397885170763.jpg']],[['Dress']]
320,1633013843951905181,[['1633013843951905181.jpg']],[['Blouse']]
321,1633098804419629522,[['1633098804419629522.jpg']],[['Dress']]
322,1634449890342617323,[['1634449890342617323.jpg']],[['Blouse']]
323,1635259639971791174,[['1635259639971791174.jpg']],[['Jacket']]
324,1635948611924634807,[['1635948611924634807.jpg']],[['Jacket']]
325,1638087502081240252,[['1638087502081240252.jpg']],[['Tee']]
326,1638164274453723293,[['1638164274453723293.jpg']],[['Dress']]
327,1640302537654275461,[['1640302537654275461.jpg']],[['Shorts']]
328,1641515458472254106,[['1641515458472254106.jpg']],[['Tee']]
329,1641775029963167822,[['1641775029963167822.jpg']],[['Tee']]
330,1642990796431760218,[['1642990796431760218.jpg']],[['Sweater']]
331,1643154361688020155,[['1643154361688020155.jpg']],[['Dress']]
332,1644696203273473544,[['1644696203273473544.jpg']],[['Jacket']]
333,1645358943445165404,[['1645358943445165404.jpg']],[['Shorts']]
334,1646122317762263850,[['1646122317762263850.jpg']],[['Skirt']]
335,1647331833551798037,[['1647331833551798037.jpg']],[['Dress']]
336,1647580426636623104,[['1647580426636623104.jpg']],[['Dress']]
337,1648290173144677139,[['1648290173144677139.jpg']],[['Jacket']]
338,1648775526234202762,[['1648775526234202762.jpg']],[['Skirt']]
339,1649001392876914077,[['1649001392876914077.jpg']],[['Tee']]
340,1649489096085523494,[['1649489096085523494.jpg']],[['Sweater']]
341,1649758532562359943,[['1649758532562359943.jpg']],[['Blouse']]
342,1651623498865220067,[['1651623498865220067.jpg']],[['Tee']]
343,1651939580683725848,[['1651939580683725848.jpg']],[['Jeans']]
344,1653369272947100249,[['1653369272947100249.jpg']],[['Jeans']]
345,1654093446669665240,[['1654093446669665240.jpg']],[['Jacket']]
346,1655550901241115093,[['1655550901241115093.jpg']],[['Sweater']]
347,1656288706158169768,[['1656288706158169768.jpg']],[['Jeans']]
348,1657736083645768991,[['1657736083645768991.jpg']],[['Jacket']]
349,1658446449132582109,[['1658446449132582109.jpg']],[['Tee']]
350,1659847922127076204,[['1659847922127076204.jpg']],[['Tee']]
351,1659906405857960957,[['1659906405857960957.jpg']],[['Skirt']]
352,1661337908458457516,[['1661337908458457516.jpg']],[['Tee']]
353,1663448359187242285,[['1663448359187242285.jpg']],[['Sweater']]
354,1664238210308216502,[['1664238210308216502.jpg']],[['Blouse']]
355,1664982726850045360,[['1664982726850045360.jpg']],[['Dress']]
356,1665647985843566607,[['1665647985843566607.jpg']],[['Skirt']]
357,1669979313854583391,[['1669979313854583391.jpg']],[['Dress']]
358,1670056449101538669,[['1670056449101538669.jpg']],[['Dress']]
359,1670738031747582889,[['1670738031747582889.jpg']],[['Top']]
360,1670782250323483930,[['1670782250323483930.jpg']],[['Dress']]
361,1672232144535981569,[['1672232144535981569.jpg']],[['Jacket']]
362,1672987420490902263,[['1672987420490902263.jpg']],[['Jacket']]
363,1675135200558792892,[['1675135200558792892.jpg']],[['Tee']]
364,1675774466066340009,[['1675774466066340009.jpg']],[['Sweater']]
365,1675844344269849563,[['1675844344269849563.jpg']],[['Blouse']]
366,1676277093246167723,[['1676277093246167723.jpg']],[['Jeans']]
367,1677692202157790334,[['1677692202157790334.jpg']],[['Sweater']]
368,1678024182133156594,[['1678024182133156594.jpg']],[['Blouse']]
369,1678656145391034386,[['1678656145391034386.jpg']],[['Dress']]
370,1678745729508440017,[['1678745729508440017.jpg']],[['Skirt']]
371,1679447251070435502,[['1679447251070435502.jpg']],[['Dress']]
372,1680922669342436047,[['1680922669342436047.jpg']],[['Tee']]
373,1681620320056727696,[['1681620320056727696.jpg']],[['Sweater']]
374,1682146229977109188,[['1682146229977109188.jpg']],[['Dress']]
375,1682317416074311979,[['1682317416074311979.jpg']],[['Skirt']]
376,1682841290985457351,[['1682841290985457351.jpg']],[['Jeans']]
377,1683009051359528148,[['1683009051359528148.jpg']],[['Jacket']]
378,1684540665294028532,[['1684540665294028532.jpg']],[['Jacket']]
379,1685232153963362376,[['1685232153963362376.jpg']],[['Skirt']]
380,1685864688712025304,[['1685864688712025304.jpg']],[['Dress']]
381,1686392763405281353,[['1686392763405281353.jpg']],[['Jeans']]
382,1688812616867093080,[['1688812616867093080.jpg']],[['Jacket']]
383,1688889441752307335,[['1688889441752307335.jpg']],[['Dress']]
384,1689605993929751938,[['1689605993929751938.jpg']],[['Top']]
385,1690259817396940251,[['1690259817396940251.jpg']],[['Skirt']]
386,1690349121066324331,[['1690349121066324331.jpg']],[['Skirt']]
387,1691505528847393533,[['1691505528847393533.jpg']],[['Jacket']]
388,1692513751264060795,[['1692513751264060795.jpg']],[['Skirt']]
389,1693246377155182687,[['1693246377155182687.jpg']],[['Dress']]
390,1698786808102337280,[['1698786808102337280.jpg']],[['Tee']]
391,1699036426996084170,[['1699036426996084170.jpg']],[['Dress']]
392,1700454223987011004,[['1700454223987011004.jpg']],[['Dress']]
393,1701173472766384266,[['1701173472766384266.jpg']],[['Dress']]
394,1701744420544459786,[['1701744420544459786.jpg']],[['Skirt']]
395,1701901807045620713,[['1701901807045620713.jpg']],[['Blouse']]
396,1702408016639192996,[['1702408016639192996.jpg']],[['Tee']]
397,1702681014466218567,[['1702681014466218567.jpg']],[['Skirt']]
398,1703140660708381810,[['1703140660708381810.jpg']],[['Shorts']]
399,1703321398594732661,[['1703321398594732661.jpg']],[['Skirt']]
400,1703396053657472616,[['1703396053657472616.jpg']],[['Skirt']]
401,1704085317475098751,[['1704085317475098751.jpg']],[['Tee']]
402,1704837705819400622,[['1704837705819400622.jpg']],[['Tee']]
403,1707652703637649289,[['1707652703637649289.jpg']],[['Dress']]
404,1709126201715411559,[['1709126201715411559.jpg']],[['Blouse']]
405,1709198824553893676,[['1709198824553893676.jpg']],[['Dress']]
406,1709633800520932753,[['1709633800520932753.jpg']],[['Jacket']]
407,1711297773259574381,[['1711297773259574381.jpg']],[['Dress']]
408,1712053569509607875,[['1712053569509607875.jpg']],[['Shorts']]
409,1712671975401258046,[['1712671975401258046.jpg']],[['Dress']]
