,carpeta_numero,nombre_imagen,prediccion
137,1675880686042509464,[['1675880686042509464.jpg']],[['Dress']]
138,1677748020692864542,[['1677748020692864542.jpg']],[['Shorts']]
139,1681521183738101769,[['1681521183738101769.jpg']],[['Dress']]
140,1682422587407405808,[['1682422587407405808.jpg']],[['Jacket']]
141,1683134056079931706,[['1683134056079931706.jpg']],[['Sweater']]
142,1685885297038338171,[['1685885297038338171.jpg']],[['Shorts']]
143,1686685528231116017,[['1686685528231116017.jpg']],[['Blouse']]
144,1687844820342759419,[['1687844820342759419.jpg']],[['Tee']]
145,1692234681610694989,[['1692234681610694989.jpg']],[['Jeans']]
146,1694601576364382694,[['1694601576364382694.jpg']],[['Blouse']]
147,1702643775605818752,[['1702643775605818752.jpg']],[['Tee']]
148,1704086501752599551,[['1704086501752599551.jpg']],[['Jacket']]
149,1704435907559453800,[['1704435907559453800.jpg']],[['Sweater']]
150,1717137748361590201,[['1717137748361590201.jpg']],[['Dress']]
151,1718573774829357407,[['1718573774829357407.jpg']],[['Sweater']]
152,1723661668686311331,[['1723661668686311331.jpg']],[['Skirt']]
153,1724327336574443212,[['1724327336574443212.jpg']],[['Top']]
154,1727745286161657220,[['1727745286161657220.jpg']],[['Tee']]
155,1731604965375705972,[['1731604965375705972.jpg']],[['Dress']]
156,1733079717323960860,[['1733079717323960860.jpg']],[['Dress']]
157,1733707121851386993,[['1733707121851386993.jpg']],[['Tee']]
158,1743963402512035622,[['1743963402512035622.jpg']],[['Tee']]
159,1744714957590665208,[['1744714957590665208.jpg']],[['Tee']]
160,1745897135049956897,[['1745897135049956897.jpg']],[['Tee']]
161,1747284767646279499,[['1747284767646279499.jpg']],[['Dress']]
162,1749722737372389513,[['1749722737372389513.jpg']],[['Top']]
163,1754792265152421781,[['1754792265152421781.jpg']],[['Jacket']]
164,1757747668571952528,[['1757747668571952528.jpg']],[['Shorts']]
165,1758319350781486388,[['1758319350781486388.jpg']],[['Shorts']]
166,1759177576783489087,[['1759177576783489087.jpg']],[['Tee']]
167,1760607909894813525,[['1760607909894813525.jpg']],[['Blouse']]
168,1761255355888874648,[['1761255355888874648.jpg']],[['Blouse']]
169,1762637473655209018,[['1762637473655209018.jpg']],[['Top']]
170,1765491412440472249,[['1765491412440472249.jpg']],[['Dress']]
