mediaid,title,owner_username,date_local,mediacount,url,caption,caption_hashtags,caption_mentions,tagged_users,likes,comments,is_sponsored
3141320060275295700,,domelipa,2023-07-07_01-49-14_UTC,2,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/358068543_18387498214006764_7270413573368845144_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=VXhMidyX04gAX-jT0N7&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAfW4mux3psF4gtUisJSKZ6vaCedUITlDYsHzFf6wCaHA&oe=653F15D5&_nc_sid=bc0c2c,Creo que tienes que dejar la obsesión con las chicas de la isla🌸😂,[],[],[],1298553,3275,False
3140325180191353245,,domelipa,2023-07-05_16-52-35_UTC,4,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/358091125_18387223978006764_8603426328113736178_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=mKrG7CkJFlAAX86p8To&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfBMJLYlddwcOCyr0-nl5jskdFBPzMt_wBE29YEvupuV4g&oe=653EE05C&_nc_sid=bc0c2c,,[],[],['theofficialpandora'],1802010,4129,False
3132725388170039107,,domelipa,2023-06-25_05-13-09_UTC,2,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/356394496_131729016607901_4898976524639696553_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wEHTPzFPU4oAX_CZP2n&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAW3dRj65fia2Z29xd7T5densGrvs0mnBnrPKT8w7DmpA&oe=653E70E8&_nc_sid=bc0c2c,,[],[],[],999979,3388,False
3121505150678304384,,domelipa,2023-06-09_17-40-33_UTC,5,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/352283276_661927835751742_3733651381133039899_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eVybFNF8VewAX_rI6iJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCzFNMudjmmSOZmvyZR0oAOCpcfg-G2rzI9dHwjq-4Ffw&oe=653D8F9A&_nc_sid=bc0c2c,"Ayer fue un día muy especial para mi 🥹 

Estoy muy agradecida por todo lo que ha pasado estos últimos años en mi vida, pero anoche, sentada en los @lospremiosheat, rodeada de tantos artistas y creadores tan importantes en la industria; recibir el premio a Influencer del Año y estando nominada en la categoría con otros creadores tan fregones, me sentí agradecida y muy muy feliz por tener a cada uno de ustedes apoyándome.

Gracias a mis amigos, mi familia, mi equipo y a cada uno de ustedes.

Los amo 

Atte. Domi",[],['lospremiosheat'],['lospremiosheat'],1479968,4299,False
3120185652469693821,,domelipa,2023-06-07_21-58-56_UTC,3,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/352309718_227429180079243_3335339331849755642_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=SsfexvNj6CUAX-XR0Jt&edm=APU89FABAAAA&ccb=7-5&oh=00_AfANMIdvOUreafQGS4nx4Htf3Cq3LhHfkdjoRht0ook3AA&oe=653E943B&_nc_sid=bc0c2c,💙,[],[],[],2210145,6166,False
3113674545450119000,,domelipa,2023-05-29_22-22-32_UTC,3,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/350093918_1455898775157368_5640211790058455892_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dedUKT_2t2sAX-uoVDO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDzhYMlft4AWzPWtLzzyt_j3_RQ5m3kOD1wY6-qwobmJQ&oe=653F00F1&_nc_sid=bc0c2c,En Mónaco 🇲🇨 🎶,[],[],[],1239209,3847,False
3112895692138034727,,domelipa,2023-05-28_20-35-05_UTC,5,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/350090268_956291895590548_1415527857732826139_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ZWuDRum26rkAX_lFIHw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBtDIkRoEgFo76Hnfx9WeqqW5W125NKhRi2UtIYTOllpw&oe=653F2CA6&_nc_sid=bc0c2c,🖤🖤🖤🖤,[],[],"['narciza_severa', 'wibaawards']",1000556,3045,False
3101462096566929684,,domelipa,2023-05-13_01-58-34_UTC,4,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/346501893_6623049741051937_4457840027150428505_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QVi5aYwds9gAX-QH5az&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBmoshDuapRZW5oEENu_-0IzreS3Ys3WgNYZJjXl0H9UA&oe=653D4A8D&_nc_sid=bc0c2c,me gustan las fotos en el espejo,[],[],['adidasmx'],974058,3274,False
3100047346981224036,,domelipa,2023-05-11_03-07-43_UTC,3,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/345882593_550815683881795_8941961619574497720_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=TqdvsmRmp0AAX_R_R4x&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCH7sIovD082o9XmYheDevDkrbah552LJKyT0X3hdD5gA&oe=653DFDBC&_nc_sid=bc0c2c,Que temática tendrá mi cumpleaños este año??😳,[],[],[],1547244,4783,False
3092681816666701209,,domelipa,2023-04-30_23-13-43_UTC,10,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/344143806_785276059885977_5552691616982935644_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=EUHl4GjJP0EAX_nrhP3&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBjRdFr18CkOOCKI1ZhTJmCBSjM7HlLspWNKb6xwHA8ZQ&oe=653F21A1&_nc_sid=bc0c2c,Feliz día del niño pinkirrinos 💓,[],[],[],1077403,2436,False
3082460835973270908,,domelipa,2023-04-16_20-46-28_UTC,1,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/341346646_970439464128808_1890137640290807529_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=wC1pSe0hQfMAX--risW&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzA4MjQ2MDgzNTk3MzI3MDkwOA%3D%3D.2-ccb7-5&oh=00_AfCGsgNsJSiaOZN9IdQJzv-X7UuH_HJgS4AQ55Gz5WVHfg&oe=653D671C&_nc_sid=fc8dfb,😎,[],[],[],799356,3260,False
