mediaid,title,owner_username,date_local,mediacount,url,caption,caption_hashtags,caption_mentions,tagged_users,likes,comments,is_sponsored
2947782403564982777,,belenegri,2022-10-13_01-04-27_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/311234401_641707147341299_256792462306283116_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=sXbjX1Bi-SwAX8jG00T&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDqXTCKMUWBV1l68k4xiCdoXLKxQqIn3bePuxAYgL7gnQ&oe=653C44D8&_nc_sid=bc0c2c,Me da igual,[],[],[],812256,2882,False
2944115790295344388,,belenegri,2022-10-07_23-39-33_UTC,4,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/310867428_605528254600507_91404333451840683_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=VXh4wTa-EcUAX_LsLmq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBaDtp5ETrNSTU7OKwbLuDDW_Y5ZaeIHT00aSPT7ryQpw&oe=653CF913&_nc_sid=bc0c2c,"Se hace de noche yyy🖤
Fashionnovapartner @fashionnova",[],['fashionnova'],['fashionnova'],645503,1779,False
2903585943224128984,,belenegri,2022-08-13_01-33-59_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/299196751_1249397242544814_4063045888466518838_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=3FoTmsdpvJAAX-XrM24&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDlaXUHE-pbADU6Kwmr52byYNqiPoTsKntLx-IlCSibag&oe=653C7202&_nc_sid=bc0c2c,Un poco de fotosíntesis 🌻 @fashionnova fashionnovapartner,[],['fashionnova'],['fashionnova'],670088,2085,False
2895606885286694223,,belenegri,2022-08-02_01-21-01_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/296943216_1482428985532217_8709262655391522326_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mmSsX90zul0AX9g5EVa&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDdBbmN-wt2Smlk16RR8tBf5EbUwRsMzDZt_TmhenFMZg&oe=653CF6C4&_nc_sid=bc0c2c,⚡️,[],[],['stonecollectionsss'],229012,451,False
2891198165848977677,,belenegri,2022-07-26_23-21-41_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/295693321_1026516578047026_6909836891314725888_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0ffKpg_tyyQAX-TOl3T&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCJNUogOg8WFExo0Tg14n3JCI81kZSFeJChXT7YVARJAQ&oe=653D968D&_nc_sid=bc0c2c,New look ⚡️🖤,[],[],"['mauromaxdebrito', 'jennyf_rojas']",308647,870,False
2889065040343795120,,belenegri,2022-07-24_00-43-32_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/294977599_1026159947918138_815442305150737132_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=OBMZ62mzMQAAX8LSCWc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDUE3MPwUlNOtMW5w6CLL2pWHgGL3DxG8h9z9_pYUIkfQ&oe=653D354C&_nc_sid=bc0c2c,El meo corteeee @vsa.worldwide @n0twavy analógicassss,[],"['vsa.worldwide', 'n0twavy']",[],216294,387,False
2866584614287253309,,belenegri,2022-06-23_00-18-57_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/289406391_5418560971543898_3661381857287165145_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=nRi_W_U1bNEAX8Toyru&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDLdK7R35Qq0nT4DGLrLro5LecnrMzg_JaqUwYvcRlEHg&oe=653CAE2D&_nc_sid=bc0c2c,La fotosíntesis 🧡,[],[],['vickyydania'],597149,1369,False
2862218580977605221,,belenegri,2022-06-16_23-44-25_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/288748626_544205983761314_2000968074477123120_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=BDpJ4_jzNcIAX8Oesve&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAtjME1cgeO7pwRhyvVtX9Q55hVvd2yx9sSWxe-yn5SRw&oe=653CA88E&_nc_sid=bc0c2c,Todo lila con @fashionnova Fashionnovapartner 💜,[],['fashionnova'],['fashionnova'],689030,1470,False
2860799399757574974,,belenegri,2022-06-15_00-44-45_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/287941261_1161906161037724_556850968574795418_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=OVG3IaJb8YkAX90ktiF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBK4x42ZcCwF9EwY0I8G8yft2WxPZ1DDm2GGpP2ku5fxQ&oe=653C54BC&_nc_sid=bc0c2c,SPOILER ALERT. Se viene mi Kongo experience @kingofthekongo 🤍 Saludos desde Marte🪐,[],['kingofthekongo'],['kingofthekongo'],447627,784,False
2850625285139773317,,belenegri,2022-05-31_23-50-36_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/285142134_966356934045285_7150232765381656529_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2uL8DLwUCscAX95S_2D&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCoqOBKLOSrLyd1b1FmHYRjSpOXlkWoJsMl0beZ1c-M_g&oe=653D816D&_nc_sid=bc0c2c,Aquí en el cielito,[],[],['thea3b'],264676,469,False
2830333368396370656,,belenegri,2022-05-03_23-54-11_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/279755816_5469897016355098_7287276438185617209_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=gZTrbUrOcKUAX_ahD0a&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAVUqb3gBz4ysM48No2IUYS2iTOIbRFropWhkHt8r_Zxg&oe=653D7C74&_nc_sid=bc0c2c,Del archivo,[],[],['dvine_nails'],558670,1084,False
2829639399257466097,,belenegri,2022-05-03_00-55-24_UTC,1,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/279662122_338077304981728_8933024937904740317_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45Njh4MTA0MS5zZHIifQ&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=KPWWWd509-wAX_G9hGV&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjgyOTYzOTM5OTI1NzQ2NjA5Nw%3D%3D.2-ccb7-5&oh=00_AfCDfRZTYPOziIfUE1MxytXcjRIN7xeMuuX-DYPjWD3FvQ&oe=653D6069&_nc_sid=fc8dfb,"Con ella combinamo’ como Supreme y las TN, como los tinte’ al BM. @mariabecerra mi pana in crime ⛓",[],['mariabecerra'],['mariabecerra'],779454,1944,False
2829639399257466097,,belenegri,2022-05-03_00-55-24_UTC,1,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/279662122_338077304981728_8933024937904740317_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45Njh4MTA0MS5zZHIifQ&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=KPWWWd509-wAX_G9hGV&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjgyOTYzOTM5OTI1NzQ2NjA5Nw%3D%3D.2-ccb7-5&oh=00_AfCDfRZTYPOziIfUE1MxytXcjRIN7xeMuuX-DYPjWD3FvQ&oe=653D6069&_nc_sid=fc8dfb,"Con ella combinamo’ como Supreme y las TN, como los tinte’ al BM. @mariabecerra mi pana in crime ⛓",[],['mariabecerra'],['mariabecerra'],779456,1944,False
2817244591784973111,,belenegri,2022-04-15_22-29-07_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/278475392_952249702114370_2983306200422095851_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=J6mqE7JgsqUAX9SH0YS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBaPcMGCnTNfMcUxhG3y0X1JeuBeX9SAFzZyhB17wRWUg&oe=653CC804&_nc_sid=bc0c2c,🖤🖤🖤🖤🖤 @eh_mkp,[],['eh_mkp'],['eh_mkp'],268955,482,False
2813652433625719991,,belenegri,2022-04-10_23-32-09_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/278159602_781931532785894_3856193508885175244_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=eWSTdK-tlMkAX_MH-dJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBprJ4q_lik9jbA1YRBgIvuvTgsQs_vfCfS245W0c-few&oe=653C305B&_nc_sid=bc0c2c,Lo + xulo,[],[],[],385489,527,False
2799873511433429552,,belenegri,2022-03-22_23-15-53_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/276954448_970353296938126_936227062538942319_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jQmxvszlh5QAX-HNDGw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAHiVx44veJpaUz5vlMhciY1H2RyfJKWUthurtTXmiL4g&oe=653D0895&_nc_sid=bc0c2c,BLÜ💙,[],[],['kingofthekongo'],367157,628,False
2790445467408937524,,belenegri,2022-03-09_23-04-03_UTC,4,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/275532793_1023218204941329_7038020733824065490_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=fd6wcM5QmQAAX9eZJvZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDynNTvyirLL282tUDJhfLRa9eb_lwedbKDBwgcjkQUsw&oe=653D5A26&_nc_sid=bc0c2c,Pikete d Berlín @thea3b toda la data💚,[],['thea3b'],"['malapeluqueria', 'thea3b', 'eh_mkp', 'sofi.hairstyle_']",361613,569,False
2778160435071983735,,belenegri,2022-02-21_00-15-53_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/274331061_330032249065800_2427261095741800713_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jE45wximukoAX9LJ4Fu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCpubwKXQ_72kUGnVoHlBcLOTdDTyyzr8vwzPp3K2tgOQ&oe=653C9936&_nc_sid=bc0c2c,La comida está lista :$,[],[],"['malapeluqueria', 'juanmacativa', 'eh_mkp']",420823,810,False
2771633704278362182,,belenegri,2022-02-12_00-08-26_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/273854078_466602075166445_6902643164225137692_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=RBXjBTAhhyIAX9CSncc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB6CpWZFKW807CXvuIiSfcY-Xs42OkCaHmWd_4fXO7jqw&oe=653D0FB6&_nc_sid=bc0c2c,Demo una vuelta :$,[],[],[],503444,850,False
2764372575868968714,,belenegri,2022-02-01_23-41-52_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/272998809_415960240303362_6646794696384945251_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=TvKIl4ZAkXEAX9VTdsB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBskswpmr63qw2DO_4Pncf4i_qXPXcmdJfRaMgF8tYfSg&oe=653DD56C&_nc_sid=bc0c2c,De una produ x ahí 🤍,[],[],"['chocolatkid', 'cheijforthebaddies', 'laritacros', 'macsonbeauty']",456876,730,False
2756430132454560633,,belenegri,2022-01-22_00-41-39_UTC,1,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/272224826_1553602988352769_6928756075115444613_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=w6yctfX6kN4AX-DkrN3&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjc1NjQzMDEzMjQ1NDU2MDYzMw%3D%3D.2-ccb7-5&oh=00_AfBrAdk1zzbHhNFya_Tt73l7RojAidK-67ROAy-DoYHhBg&oe=653DBB4E&_nc_sid=fc8dfb,Posando pa mi,[],[],[],535803,1224,False
