post_id,sentiment_label,prediccion,date_local,likes,comments,textura,Usuario
1497537420714602265,4.264705882352941,[['Jacket']],2017-04-21_02-06-33_UTC,1689,35,[[['floral']]],raquelcanas
1498220424802033247,4.690476190476191,[['Top']],2017-04-22_00-43-34_UTC,2472,42,[[['print']]],raquelcanas
1498820018334250231,4.368421052631579,[['Blouse']],2017-04-22_20-34-51_UTC,1793,19,[[['floral']]],raquelcanas
1498936063661328731,4.424242424242424,[['Skirt']],2017-04-23_00-25-24_UTC,1928,34,[[['floral']]],raquelcanas
1500898191586884858,4.62962962962963,[['Jacket']],2017-04-25_17-23-48_UTC,1185,30,[[['print']]],raquelcanas
1501169134473104492,4.533333333333333,[['Dress']],2017-04-26_02-22-07_UTC,1702,30,[[['print']]],raquelcanas
1501777284033318577,4.833333333333333,[['Shorts']],2017-04-26_22-30-24_UTC,1633,12,"[[['floral', 'print']]]",raquelcanas
1501855514043971402,4.6923076923076925,[['Dress']],2017-04-27_01-05-50_UTC,1483,13,"[[['floral', 'print']]]",raquelcanas
1501925917559040254,4.483870967741935,[['Blouse']],2017-04-27_03-25-43_UTC,1819,32,[[['floral']]],raquelcanas
1502518780600620265,4.787878787878788,[['Jacket']],2017-04-27_23-03-38_UTC,1900,33,"[[['floral', 'print']]]",raquelcanas
1502583179835317326,4.9,[['Shorts']],2017-04-28_01-11-35_UTC,1365,20,[[['floral']]],raquelcanas
1502638902019476182,4.325,[['Dress']],2017-04-28_03-02-17_UTC,1562,44,"[[['floral', 'print']]]",raquelcanas
1503256068041212391,4.642857142857143,[['Dress']],2017-04-28_23-28-29_UTC,2264,28,"[[['floral', 'print']]]",raquelcanas
1503956115968199914,4.774193548387097,[['Jeans']],2017-04-29_22-39-21_UTC,2638,62,[[['floral']]],raquelcanas
1504479928006813947,4.636363636363637,[['Jeans']],2017-04-30_16-00-05_UTC,2008,36,[[['print']]],raquelcanas
1506274017610069886,4.512195121951219,[['Dress']],2017-05-03_03-24-37_UTC,1525,42,[[['floral']]],raquelcanas
1507712766214690559,4.15,[['Dress']],2017-05-05_03-03-09_UTC,2098,21,"[[['floral', 'print']]]",raquelcanas
1508327719540087627,4.461538461538462,[['Blouse']],2017-05-05_23-24-57_UTC,1915,26,[[['floral']]],raquelcanas
1508425640071583748,4.214285714285714,[['Dress']],2017-05-06_02-39-30_UTC,2196,29,[[['floral']]],raquelcanas
1510542642143736099,4.102564102564102,[['Dress']],2017-05-09_00-45-36_UTC,2378,40,"[[['floral', 'print']]]",raquelcanas
1511739758446848342,4.880952380952381,[['Blouse']],2017-05-10_16-24-04_UTC,2283,45,"[[['floral', 'print']]]",raquelcanas
1511972260344113828,5.0,[['Tee']],2017-05-11_00-06-00_UTC,1263,18,[[['floral']]],raquelcanas
1512049719148199950,4.454545454545454,[['Dress']],2017-05-11_02-39-54_UTC,2216,33,"[[['floral', 'print']]]",raquelcanas
1512683551882826951,4.625,[['Dress']],2017-05-11_23-39-13_UTC,1525,24,[[['print']]],raquelcanas
1512788711506413568,4.82051282051282,[['Blouse']],2017-05-12_03-08-09_UTC,1808,40,[[['print']]],raquelcanas
1513261670243128801,4.157894736842105,[['Top']],2017-05-12_18-47-50_UTC,1551,21,"[[['floral', 'print']]]",raquelcanas
1513434781190089998,4.475,[['Jacket']],2017-05-13_00-31-46_UTC,1741,40,"[[['floral', 'print']]]",raquelcanas
1514121744943594434,4.551724137931035,[['Dress']],2017-05-13_23-16-39_UTC,1705,30,"[[['floral', 'print']]]",raquelcanas
1514895090337700445,4.785714285714286,[['Dress']],2017-05-15_00-53-09_UTC,2133,28,"[[['floral', 'print']]]",raquelcanas
1515415922256207001,4.476190476190476,[['Dress']],2017-05-15_18-07-57_UTC,1200,44,[[['print']]],raquelcanas
1515736344046798516,4.617021276595745,[['Top']],2017-05-16_04-44-34_UTC,1525,48,[[['print']]],raquelcanas
1516306747655819627,4.44,[['Skirt']],2017-05-16_23-37-51_UTC,1075,26,[[['floral']]],raquelcanas
1516405397283194406,4.56,[['Blouse']],2017-05-17_02-53-51_UTC,1334,25,"[[['floral', 'print']]]",raquelcanas
1517078151699482296,3.866666666666666,[['Jeans']],2017-05-18_01-10-30_UTC,946,16,[[['floral']]],raquelcanas
1518307358144362322,4.1875,[['Tee']],2017-05-19_17-52-43_UTC,1722,49,[[['print']]],raquelcanas
1518519987144140229,3.7777777777777777,[['Dress']],2017-05-20_00-55-10_UTC,1790,18,"[[['floral', 'print']]]",raquelcanas
1521205536376158233,4.756756756756757,[['Skirt']],2017-05-23_17-50-52_UTC,6016,39,[[['floral']]],raquelcanas
1521442517949506698,4.414285714285715,[['Tee']],2017-05-24_01-41-43_UTC,6609,73,"[[['floral', 'print']]]",raquelcanas
1522831227769276522,4.5,[['Dress']],2017-05-25_23-40-50_UTC,2312,14,"[[['floral', 'print']]]",raquelcanas
1522891273953717463,4.375,[['Dress']],2017-05-26_01-40-08_UTC,2775,18,"[[['floral', 'print']]]",raquelcanas
1523386357425921603,4.461538461538462,[['Skirt']],2017-05-26_18-03-47_UTC,1908,13,"[[['floral', 'print']]]",raquelcanas
1523583543887693507,4.785714285714286,[['Jacket']],2017-05-27_00-35-33_UTC,2414,14,"[[['floral', 'print']]]",raquelcanas
1526262159381417066,4.162162162162162,[['Blouse']],2017-05-30_17-17-29_UTC,1052,37,[[['print']]],raquelcanas
1526520430881312773,4.612903225806452,[['Dress']],2017-05-31_01-50-37_UTC,2445,32,[[['floral']]],raquelcanas
1527243681118946098,4.578947368421052,[['Blouse']],2017-06-01_01-47-35_UTC,1742,19,"[[['floral', 'print']]]",raquelcanas
1527740973454333124,4.777777777777778,[['Tee']],2017-06-01_18-15-37_UTC,1004,28,[[['print']]],raquelcanas
1528010014718830736,4.117647058823529,[['Tee']],2017-06-02_03-10-10_UTC,1636,34,[[['floral']]],raquelcanas
1528664660496029076,4.461538461538462,[['Skirt']],2017-06-03_00-50-49_UTC,1573,13,[[['print']]],raquelcanas
1529175149663519204,3.6666666666666665,[['Blouse']],2017-06-03_17-45-04_UTC,1426,9,[[['floral']]],raquelcanas
1529330222972583949,4.758620689655173,[['Jacket']],2017-06-03_22-53-11_UTC,1936,29,"[[['floral', 'print']]]",raquelcanas
1530798842680627339,4.5,[['Dress']],2017-06-05_23-31-04_UTC,1550,36,[[['floral']]],raquelcanas
1531592146728801619,4.547619047619048,[['Blouse']],2017-06-07_01-47-13_UTC,1597,42,"[[['floral', 'print']]]",raquelcanas
1532980761430167431,3.952380952380953,[['Jacket']],2017-06-08_23-46-09_UTC,1346,21,"[[['floral', 'print']]]",raquelcanas
1533059703692417186,4.2631578947368425,[['Skirt']],2017-06-09_02-22-59_UTC,1723,38,[[['print']]],raquelcanas
1533513916524434959,4.514285714285714,[['Skirt']],2017-06-09_17-25-26_UTC,1479,35,"[[['floral', 'print']]]",raquelcanas
1534347408447444006,4.2,[['Dress']],2017-06-10_21-01-26_UTC,2118,35,"[[['floral', 'print']]]",raquelcanas
1535138924992653918,4.428571428571429,[['Dress']],2017-06-11_23-14-02_UTC,1733,35,"[[['floral', 'print']]]",raquelcanas
1537362055413026167,4.695652173913044,[['Dress']],2017-06-15_00-51-00_UTC,2020,24,[[['floral']]],raquelcanas
1537885545614501503,4.0588235294117645,[['Jacket']],2017-06-15_18-11-05_UTC,1186,19,"[[['floral', 'print']]]",raquelcanas
1538078798431138151,4.365853658536586,[['Jacket']],2017-06-16_00-35-02_UTC,1866,41,"[[['floral', 'print']]]",raquelcanas
1538165552769378029,4.733333333333333,[['Tee']],2017-06-16_03-27-24_UTC,2002,30,[[['print']]],raquelcanas
1538866974414414937,4.757575757575758,[['Jacket']],2017-06-17_02-41-00_UTC,1223,33,[[['print']]],raquelcanas
1541744532046897429,4.787878787878788,[['Dress']],2017-06-21_01-58-12_UTC,3063,33,"[[['floral', 'print']]]",raquelcanas
1542426363331149834,4.75,[['Skirt']],2017-06-22_00-32-52_UTC,2222,36,[[['print']]],raquelcanas
1542962274485921005,3.765957446808511,[['Jeans']],2017-06-22_18-17-38_UTC,1940,49,"[[['floral', 'print']]]",raquelcanas
1543181182937567109,4.333333333333333,[['Dress']],2017-06-23_01-32-34_UTC,2564,36,[[['floral']]],raquelcanas
1543847655745972742,4.470588235294118,[['Dress']],2017-06-23_23-36-43_UTC,2075,34,[[['floral']]],raquelcanas
1544416331385782515,4.451612903225806,[['Dress']],2017-06-24_18-26-35_UTC,2031,32,"[[['floral', 'print']]]",raquelcanas
1544693095949307611,4.342105263157895,[['Jacket']],2017-06-25_03-36-28_UTC,2894,38,[[['print']]],raquelcanas
1545263316510593444,4.333333333333333,[['Blouse']],2017-06-25_22-29-23_UTC,4214,6,[[['floral']]],raquelcanas
1545327580688573725,4.222222222222222,[['Dress']],2017-06-26_00-37-04_UTC,5224,27,"[[['floral', 'print']]]",raquelcanas
1546557855472816345,4.695652173913044,[['Skirt']],2017-06-27_17-21-24_UTC,2426,23,"[[['floral', 'print']]]",raquelcanas
1546747060937530823,4.476190476190476,[['Dress']],2017-06-27_23-37-19_UTC,1988,22,[[['floral']]],raquelcanas
1546838961334153666,4.441860465116279,[['Dress']],2017-06-28_02-39-55_UTC,1876,43,[[['print']]],raquelcanas
1548193804548303781,4.578947368421052,[['Skirt']],2017-06-29_23-31-45_UTC,2245,19,[[['print']]],raquelcanas
1548276295342654156,4.590909090909091,[['Shorts']],2017-06-30_02-15-38_UTC,2942,45,"[[['floral', 'print']]]",raquelcanas
1548965024503839478,4.6923076923076925,[['Skirt']],2017-07-01_01-04-01_UTC,2200,27,[[['floral']]],raquelcanas
1550203563107322278,4.35,[['Jacket']],2017-07-02_18-04-47_UTC,2744,21,"[[['floral', 'print']]]",raquelcanas
1551116658038026729,4.3478260869565215,[['Blouse']],2017-07-04_00-18-56_UTC,2126,24,[[['print']]],raquelcanas
1552599754444991648,4.170731707317073,[['Blouse']],2017-07-06_01-25-35_UTC,2476,41,"[[['floral', 'print']]]",raquelcanas
1553260034346716066,4.9,[['Shorts']],2017-07-06_23-17-26_UTC,2180,20,[[['print']]],raquelcanas
1553360317278289478,4.35,[['Jacket']],2017-07-07_02-36-41_UTC,2901,41,[[['print']]],raquelcanas
1553854122502853117,4.666666666666667,[['Jacket']],2017-07-07_18-57-47_UTC,1434,13,"[[['floral', 'print']]]",raquelcanas
1554042479459615874,4.541666666666667,[['Dress']],2017-07-08_01-12-01_UTC,2963,24,[[['graphic']]],raquelcanas
1554720596327004363,4.411764705882353,[['Dress']],2017-07-08_23-39-19_UTC,2328,18,[[['print']]],raquelcanas
1554776670396712915,4.84,[['Tee']],2017-07-09_01-30-44_UTC,2667,26,[[['print']]],raquelcanas
1555522764910989425,4.69811320754717,[['Jeans']],2017-07-10_02-13-05_UTC,2270,53,"[[['floral', 'print']]]",raquelcanas
1556986482802995949,4.333333333333333,[['Blouse']],2017-07-12_02-41-14_UTC,1737,16,[[['floral']]],raquelcanas
1557651250425558623,4.1,[['Skirt']],2017-07-13_00-42-00_UTC,2201,30,[[['print']]],raquelcanas
1558351365377118892,4.552631578947368,[['Sweater']],2017-07-13_23-53-00_UTC,2535,41,[[['print']]],raquelcanas
1559082603616422885,4.6,[['Dress']],2017-07-15_00-05-51_UTC,3157,20,[[['floral']]],raquelcanas
1559147379717740790,4.517241379310345,[['Dress']],2017-07-15_02-14-33_UTC,6344,29,"[[['floral', 'print']]]",raquelcanas
1560580368041385319,4.403846153846154,[['Tee']],2017-07-17_01-41-38_UTC,4895,55,[[['floral']]],raquelcanas
1561793474180476467,4.65,[['Tee']],2017-07-18_17-51-52_UTC,2393,21,"[[['floral', 'print']]]",raquelcanas
1561991401221921363,4.777777777777778,[['Shorts']],2017-07-19_00-25-06_UTC,2708,18,[[['print']]],raquelcanas
1563418871402039343,4.705882352941177,[['Blouse']],2017-07-20_23-41-14_UTC,1758,19,"[[['floral', 'print']]]",raquelcanas
1563535670999018582,4.653846153846154,[['Dress']],2017-07-21_03-33-18_UTC,2318,27,"[[['floral', 'print']]]",raquelcanas
1564139238063874340,4.6923076923076925,[['Dress']],2017-07-21_23-32-29_UTC,1786,13,[[['print']]],raquelcanas
1565673839752356775,4.5,[['Dress']],2017-07-24_02-21-27_UTC,1845,23,[[['print']]],raquelcanas
1566272327238136929,4.15,[['Skirt']],2017-07-24_22-10-33_UTC,1531,20,"[[['floral', 'print']]]",raquelcanas
1566886151699845659,4.62962962962963,[['Sweater']],2017-07-25_18-30-06_UTC,1695,27,"[[['floral', 'print']]]",raquelcanas
1567146122219955349,4.304347826086956,[['Sweater']],2017-07-26_03-06-37_UTC,2068,23,[[['print']]],raquelcanas
1567529078314867732,4.05,[['Jeans']],2017-07-26_15-47-29_UTC,1256,20,"[[['floral', 'print']]]",raquelcanas
1567849058898234818,4.125,[['Tee']],2017-07-27_02-23-14_UTC,1821,16,[[['print']]],raquelcanas
1568321573483398450,3.727272727272727,[['Jacket']],2017-07-27_18-02-02_UTC,1163,11,"[[['floral', 'print']]]",raquelcanas
1568554745965878945,3.6,[['Blouse']],2017-07-28_01-45-18_UTC,1116,10,[[['print']]],raquelcanas
1569222068255318132,4.35,[['Dress']],2017-07-28_23-51-09_UTC,1831,20,[[['print']]],raquelcanas
1569292662854257348,4.12,[['Dress']],2017-07-29_02-11-25_UTC,2615,25,"[[['floral', 'print']]]",raquelcanas
1570388776416184423,4.7,[['Sweater']],2017-07-30_14-29-12_UTC,2183,10,"[[['floral', 'print']]]",raquelcanas
1570756344104723213,4.5,[['Sweater']],2017-07-31_02-39-29_UTC,3007,33,[[['floral']]],raquelcanas
1572104005563146012,4.375,[['Blouse']],2017-08-01_23-17-03_UTC,1758,41,[[['print']]],raquelcanas
1572149695332845069,4.382352941176471,"[['Tee'], ['Tee']]",2017-08-02_00-47-49_UTC,1995,35,"[[['print']], [['print']]]",raquelcanas
1572149695332845069,4.382352941176471,"[['Tee'], ['Tee']]",2017-08-02_00-47-49_UTC,1995,35,"[[['print']], [['print']]]",raquelcanas
1572841446725086964,4.666666666666667,"[['Dress'], ['Dress']]",2017-08-02_23-42-13_UTC,1535,18,"[[['print']], [['print']]]",raquelcanas
1572841446725086964,4.666666666666667,"[['Dress'], ['Dress']]",2017-08-02_23-42-13_UTC,1535,18,"[[['print']], [['print']]]",raquelcanas
1574272738930866584,4.5,"[['Dress'], ['Dress']]",2017-08-04_23-05-56_UTC,1315,8,"[[['floral', 'print']], [['floral', 'print']]]",raquelcanas
1574272738930866584,4.5,"[['Dress'], ['Dress']]",2017-08-04_23-05-56_UTC,1315,8,"[[['floral', 'print']], [['floral', 'print']]]",raquelcanas
1574383513913703589,4.05,[['Jacket']],2017-08-05_02-46-01_UTC,2796,22,[[['print']]],raquelcanas
1575098292311473472,4.56,[['Dress']],2017-08-06_02-26-10_UTC,1886,26,"[[['floral', 'print']]]",raquelcanas
1576567414681657941,4.615384615384615,[['Jacket']],2017-08-08_03-05-03_UTC,1911,26,[[['print']]],raquelcanas
1577234209016921504,4.148148148148148,[['Top']],2017-08-09_01-09-51_UTC,967,27,"[[['floral', 'print']]]",raquelcanas
1579353099851304862,4.826086956521739,[['Dress']],2017-08-11_23-19-42_UTC,848,23,"[[['floral', 'print']]]",raquelcanas
1579448985885375308,4.84,[['Skirt']],2017-08-12_02-30-13_UTC,1183,26,[[['floral']]],raquelcanas
1582288420062758697,4.523809523809524,[['Jeans']],2017-08-16_00-31-40_UTC,942,21,[[['floral']]],raquelcanas
1582370846365560496,4.0638297872340425,[['Dress']],2017-08-16_03-15-26_UTC,1514,47,"[[['floral', 'print']]]",raquelcanas
1583026221641247617,4.6923076923076925,[['Dress']],2017-08-17_00-57-32_UTC,1657,27,"[[['floral', 'print']]]",raquelcanas
1583795257069236338,4.538461538461538,[['Skirt']],2017-08-18_02-25-29_UTC,1693,26,[[['print']]],raquelcanas
1585209921644781228,4.466666666666667,[['Shorts']],2017-08-20_01-16-10_UTC,1954,31,"[[['floral', 'print']]]",raquelcanas
1585798174298981056,5.0,[['Tee']],2017-08-20_20-44-55_UTC,1963,14,"[[['floral', 'print']]]",raquelcanas
1585968765249320487,4.348837209302325,[['Dress']],2017-08-21_02-23-51_UTC,2874,43,"[[['floral', 'print']]]",raquelcanas
1587902151153016005,4.428571428571429,[['Dress']],2017-08-23_18-25-09_UTC,989,14,"[[['floral', 'print']]]",raquelcanas
1588857352182246969,4.177777777777778,[['Sweater']],2017-08-25_02-02-57_UTC,2051,45,"[[['floral', 'print']]]",raquelcanas
1590267893546499834,4.739130434782608,[['Dress']],2017-08-27_00-45-27_UTC,2063,24,"[[['floral', 'print']]]",raquelcanas
1591032426313730270,3.9130434782608696,[['Dress']],2017-08-28_02-04-26_UTC,3413,28,[[['print']]],raquelcanas
1592402331197818914,3.9047619047619047,[['Blouse']],2017-08-29_23-26-12_UTC,1932,21,"[[['floral', 'print']]]",raquelcanas
1593159501183138850,4.357142857142857,[['Dress']],2017-08-31_00-30-33_UTC,2151,14,[[['floral']]],raquelcanas
1593251738155881013,4.528301886792453,[['Blouse']],2017-08-31_03-33-49_UTC,2723,56,"[[['floral', 'print']]]",raquelcanas
1593936782193291872,4.666666666666667,[['Dress']],2017-09-01_02-14-53_UTC,2255,39,"[[['floral', 'print']]]",raquelcanas
1594621032710043374,3.75,[['Skirt']],2017-09-02_00-54-22_UTC,2269,12,[[['print']]],raquelcanas
1596045151582313674,4.612244897959184,[['Jeans']],2017-09-04_00-03-50_UTC,2282,49,"[[['floral', 'print']]]",raquelcanas
1596869911971335560,4.1875,[['Blouse']],2017-09-05_03-22-29_UTC,2290,16,"[[['floral', 'print']]]",raquelcanas
1598305048684438822,4.8125,[['Skirt']],2017-09-07_02-53-51_UTC,2333,16,"[[['floral', 'print']]]",raquelcanas
1598761394781513964,4.136363636363637,[['Dress']],2017-09-07_18-00-31_UTC,1597,24,"[[['floral', 'print']]]",raquelcanas
1598995662682144531,4.6,[['Jacket']],2017-09-08_01-45-58_UTC,1987,20,"[[['floral', 'print']]]",raquelcanas
1599729384351925389,4.125,[['Top']],2017-09-09_02-03-45_UTC,2637,17,[[['print']]],raquelcanas
1600324468470635820,4.0,[['Shorts']],2017-09-09_21-46-04_UTC,1201,4,[[['floral']]],raquelcanas
1600429508556485467,4.578947368421052,[['Jacket']],2017-09-10_01-14-46_UTC,2502,20,[[['print']]],raquelcanas
1600844952647958102,4.8,[['Blouse']],2017-09-10_15-00-11_UTC,1789,22,"[[['floral', 'print']]]",raquelcanas
1601069646638537545,4.333333333333333,[['Top']],2017-09-10_22-26-36_UTC,1742,9,[[['print']]],raquelcanas
1601924637372847997,4.708333333333333,[['Jacket']],2017-09-12_02-45-19_UTC,1660,24,"[[['floral', 'print']]]",raquelcanas
1602628255457638726,4.821428571428571,[['Dress']],2017-09-13_02-03-17_UTC,1570,29,"[[['dot', 'floral']]]",raquelcanas
1603360263007813793,4.65,[['Jeans']],2017-09-14_02-17-39_UTC,2368,40,[[['print']]],raquelcanas
1604086349953917963,4.466666666666667,[['Jeans']],2017-09-15_02-20-15_UTC,2772,15,"[[['floral', 'print']]]",raquelcanas
1604771566326831386,4.521739130434782,[['Shorts']],2017-09-16_01-01-40_UTC,2821,24,"[[['floral', 'print']]]",raquelcanas
1605411524582836974,4.216216216216216,[['Jeans']],2017-09-16_22-13-09_UTC,3117,38,"[[['floral', 'print']]]",raquelcanas
1605519597796441151,4.157894736842105,[['Dress']],2017-09-17_01-47-52_UTC,3077,20,[[['print']]],raquelcanas
1607644367928803717,3.8,[['Jacket']],2017-09-20_00-09-24_UTC,1357,10,[[['print']]],raquelcanas
1607728997851856903,3.5789473684210527,[['Dress']],2017-09-20_02-57-33_UTC,1781,19,"[[['floral', 'print']]]",raquelcanas
1608461649437438061,4.615384615384615,[['Sweater']],2017-09-21_03-13-12_UTC,1834,13,[[['print']]],raquelcanas
1609164984381373207,4.470588235294118,[['Jeans']],2017-09-22_02-30-36_UTC,2499,18,[[['floral']]],raquelcanas
1609796078579660311,4.066666666666666,[['Shorts']],2017-09-22_23-24-28_UTC,1228,15,"[[['floral', 'print']]]",raquelcanas
1609858285677885334,4.384615384615385,[['Blouse']],2017-09-23_01-28-04_UTC,2334,13,[[['print']]],raquelcanas
1612024481709945466,4.2631578947368425,[['Dress']],2017-09-26_01-11-54_UTC,2129,39,"[[['floral', 'print']]]",raquelcanas
1612727538076779106,4.454545454545454,[['Tee']],2017-09-27_00-28-45_UTC,1197,11,"[[['floral', 'print']]]",raquelcanas
1612809167579200697,4.384615384615385,[['Dress']],2017-09-27_03-10-56_UTC,1804,27,[[['floral']]],raquelcanas
1613524204245635261,4.2,[['Dress']],2017-09-28_02-51-35_UTC,2124,15,[[['print']]],raquelcanas
1614138414289674355,3.8333333333333335,[['Dress']],2017-09-28_23-11-55_UTC,1542,12,[[['floral']]],raquelcanas
1614242137909275323,4.333333333333333,[['Dress']],2017-09-29_02-38-00_UTC,1845,15,"[[['floral', 'print']]]",raquelcanas
1614906260120681059,4.266666666666667,[['Dress']],2017-09-30_00-37-29_UTC,1808,15,[[['print']]],raquelcanas
1616127269888898049,4.428571428571429,[['Sweater']],2017-10-01_17-03-25_UTC,2018,14,"[[['floral', 'print']]]",raquelcanas
1617799616060671407,4.222222222222222,[['Skirt']],2017-10-04_00-26-04_UTC,1677,11,[[['floral']]],raquelcanas
1617873724161024864,4.612903225806452,[['Skirt']],2017-10-04_02-53-18_UTC,1634,31,"[[['floral', 'print']]]",raquelcanas
1618343770557686827,4.5,[['Blouse']],2017-10-04_18-27-12_UTC,1579,16,[[['floral']]],raquelcanas
1619071961131840314,5.0,[['Top']],2017-10-05_18-33-59_UTC,1306,6,"[[['floral', 'print']]]",raquelcanas
1619325924426909174,4.27027027027027,[['Shorts']],2017-10-06_02-58-34_UTC,1841,37,"[[['floral', 'print']]]",raquelcanas
1621445515542479967,4.0,[['Dress']],2017-10-09_01-09-49_UTC,2022,20,"[[['floral', 'print']]]",raquelcanas
1621952198890843979,4.352941176470588,[['Shorts']],2017-10-09_17-56-31_UTC,2293,55,"[[['floral', 'print']]]",raquelcanas
1622936292919444327,4.653061224489796,[['Dress']],2017-10-11_02-31-44_UTC,1892,50,[[['print']]],raquelcanas
1624105970538746593,5.0,[['Dress']],2017-10-12_17-15-40_UTC,1247,13,[[['floral']]],raquelcanas
1624284346838832187,4.545454545454546,[['Sweater']],2017-10-12_23-10-04_UTC,1035,11,[[['floral']]],raquelcanas
1624362029819895981,4.5777777777777775,[['Skirt']],2017-10-13_01-44-25_UTC,1682,45,"[[['floral', 'print']]]",raquelcanas
1625087662170742194,4.615384615384615,[['Blouse']],2017-10-14_01-46-07_UTC,1573,39,[[['floral']]],raquelcanas
1625474357344878353,4.478260869565218,[['Tee']],2017-10-14_14-34-25_UTC,1811,25,[[['floral']]],raquelcanas
1625747385429722154,4.222222222222222,[['Dress']],2017-10-14_23-36-52_UTC,2193,45,"[[['floral', 'print']]]",raquelcanas
1627284582427464728,4.372093023255814,[['Jacket']],2017-10-17_02-31-00_UTC,1598,44,"[[['floral', 'print']]]",raquelcanas
1627908679175996500,3.9375,[['Jeans']],2017-10-17_23-10-58_UTC,1243,17,"[[['floral', 'print']]]",raquelcanas
1628013035254670730,4.2075471698113205,[['Skirt']],2017-10-18_02-38-19_UTC,2424,56,[[['floral']]],raquelcanas
1628681783565211680,4.48936170212766,[['Jeans']],2017-10-19_00-47-00_UTC,2869,47,[[['floral']]],raquelcanas
1629126537327377559,3.7777777777777777,[['Jacket']],2017-10-19_15-30-38_UTC,2511,9,"[[['floral', 'print']]]",raquelcanas
1629387815581104465,4.696969696969697,[['Dress']],2017-10-20_00-09-45_UTC,1997,33,[[['floral']]],raquelcanas
1630137591058516682,4.323529411764706,[['Dress']],2017-10-21_00-59-25_UTC,1903,34,"[[['floral', 'print']]]",raquelcanas
1630842214241213795,4.1,[['Dress']],2017-10-22_00-19-23_UTC,3617,22,[[['print']]],raquelcanas
1632313397885170763,4.7073170731707314,[['Dress']],2017-10-24_01-02-22_UTC,1442,43,"[[['floral', 'print']]]",raquelcanas
1633013843951905181,4.333333333333333,[['Blouse']],2017-10-25_00-14-01_UTC,1315,6,[[['print']]],raquelcanas
1633098804419629522,4.545454545454546,[['Dress']],2017-10-25_03-02-49_UTC,2272,22,[[['floral']]],raquelcanas
1634449890342617323,4.5,[['Blouse']],2017-10-26_23-47-11_UTC,1638,4,"[[['floral', 'print']]]",raquelcanas
1635259639971791174,4.766666666666667,[['Jacket']],2017-10-28_02-36-01_UTC,2045,30,"[[['floral', 'print']]]",raquelcanas
1635948611924634807,4.5,[['Jacket']],2017-10-29_01-24-53_UTC,1968,43,"[[['floral', 'print']]]",raquelcanas
1638087502081240252,4.333333333333333,[['Tee']],2017-11-01_00-14-29_UTC,1732,18,"[[['floral', 'print']]]",raquelcanas
1638164274453723293,4.090909090909091,[['Dress']],2017-11-01_02-47-01_UTC,2275,14,[[['print']]],raquelcanas
1640302537654275461,4.785714285714286,[['Shorts']],2017-11-04_01-35-21_UTC,2683,72,"[[['floral', 'print']]]",raquelcanas
1641515458472254106,4.580645161290323,[['Tee']],2017-11-05_17-45-13_UTC,2394,35,"[[['floral', 'print']]]",raquelcanas
1641775029963167822,4.555555555555555,[['Tee']],2017-11-06_02-20-56_UTC,2658,21,[[['print']]],raquelcanas
1642990796431760218,4.277777777777778,[['Sweater']],2017-11-07_18-36-27_UTC,1889,18,[[['floral']]],raquelcanas
1643154361688020155,4.25,[['Dress']],2017-11-08_00-01-25_UTC,1949,64,"[[['floral', 'print']]]",raquelcanas
1644696203273473544,4.55,[['Jacket']],2017-11-10_03-04-47_UTC,2102,40,[[['print']]],raquelcanas
1645358943445165404,3.925,[['Shorts']],2017-11-11_01-01-32_UTC,2002,40,[[['floral']]],raquelcanas
1646122317762263850,4.538461538461538,[['Skirt']],2017-11-12_02-18-13_UTC,2498,39,"[[['floral', 'print']]]",raquelcanas
1647331833551798037,4.270833333333333,[['Dress']],2017-11-13_18-21-19_UTC,2052,49,"[[['floral', 'print']]]",raquelcanas
1647580426636623104,4.557377049180328,[['Dress']],2017-11-14_02-35-13_UTC,2103,66,[[['floral']]],raquelcanas
1648290173144677139,4.232558139534884,[['Jacket']],2017-11-15_02-05-22_UTC,1864,43,[[['floral']]],raquelcanas
1648775526234202762,4.521739130434782,[['Skirt']],2017-11-15_18-09-40_UTC,2277,23,[[['floral']]],raquelcanas
1649001392876914077,4.176470588235294,[['Tee']],2017-11-16_01-38-26_UTC,1367,35,"[[['floral', 'print']]]",raquelcanas
1649489096085523494,4.571428571428571,[['Sweater']],2017-11-16_17-47-24_UTC,1738,14,[[['floral']]],raquelcanas
1649758532562359943,4.297297297297297,[['Blouse']],2017-11-17_02-42-44_UTC,1481,37,"[[['floral', 'print']]]",raquelcanas
1651623498865220067,4.571428571428571,[['Tee']],2017-11-19_16-28-05_UTC,2375,22,"[[['floral', 'print']]]",raquelcanas
1651939580683725848,4.456140350877193,[['Jeans']],2017-11-20_02-56-05_UTC,2914,64,"[[['floral', 'print']]]",raquelcanas
1653369272947100249,4.25,[['Jeans']],2017-11-22_02-16-38_UTC,1897,32,[[['print']]],raquelcanas
1654093446669665240,4.7560975609756095,[['Jacket']],2017-11-23_02-15-26_UTC,2467,42,[[['print']]],raquelcanas
1655550901241115093,3.9130434782608696,[['Sweater']],2017-11-25_02-31-08_UTC,1969,25,"[[['floral', 'print']]]",raquelcanas
1656288706158169768,4.413793103448276,[['Jeans']],2017-11-26_02-57-01_UTC,2644,29,[[['floral']]],raquelcanas
1657736083645768991,4.571428571428571,[['Jacket']],2017-11-28_02-52-42_UTC,1827,21,"[[['floral', 'print']]]",raquelcanas
