post_id,sentiment_label,prediccion,date_local,likes,comments,textura
2466432827300732213,3.981884057971015,"[['Jeans'], ['Blouse']]",2020-12-17_21-48-46_UTC,67078,574,"[[['print']], [['floral', 'print']]]"
2483065048400672054,4.20125786163522,[['Blouse']],2021-01-09_20-34-02_UTC,84167,180,[[['floral']]]
2506233191591717587,4.529411764705882,"[['Skirt'], ['Jacket']]",2021-02-10_19-44-59_UTC,50646,173,"[[['floral', 'print']], [['floral', 'print']]]"
2531624219005736677,4.678571428571429,"[['Dress'], ['Tee']]",2021-03-17_20-32-26_UTC,53195,208,"[[['floral', 'print']], [['floral', 'print']]]"
2534452199453187666,4.454545454545454,[['Blouse']],2021-03-21_18-11-07_UTC,33467,104,"[[['floral', 'print']]]"
2545386103915887291,4.208053691275167,"[['Blouse'], ['Blouse'], ['Blouse']]",2021-04-05_20-14-50_UTC,67150,168,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2547493050563474613,4.318181818181818,"[['Jeans'], ['Jacket']]",2021-04-08_18-00-58_UTC,26527,92,"[[['floral', 'print']], [['floral']]]"
2551139457866400606,4.065476190476191,[['Skirt']],2021-04-13_18-45-44_UTC,33292,180,[[['print']]]
2575759907363774313,4.336,"[['Jacket'], ['Blouse']]",2021-05-17_18-02-10_UTC,37355,135,"[[['floral', 'print']], [['floral', 'print']]]"
2602589662327153794,4.333333333333333,[['Shorts']],2021-06-23_18-28-06_UTC,15161,70,"[[['floral', 'print']]]"
2620724557025531793,4.12962962962963,"[['Dress'], ['Dress']]",2021-07-18_18-58-54_UTC,61540,114,"[[['print']], [['print']]]"
2674347458220724876,4.2,"[['Dress'], ['Tee']]",2021-09-30_18-38-02_UTC,34123,141,"[[['floral', 'print']], [['floral', 'print']]]"
2692592279552976863,4.7320617620345145,"[['Blouse'], ['Dress'], ['Dress'], ['Dress']]",2021-10-25_22-47-14_UTC,130797,1132,"[[['print']], [['floral']], [['floral', 'print']], [['print']]]"
2805538080872172971,4.6141732283464565,"[['Blouse'], ['Tee'], ['Tee']]",2022-03-30_18-50-23_UTC,34059,137,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2853483936035958376,4.412280701754386,"[['Dress'], ['Skirt'], ['Tee']]",2022-06-04_22-30-14_UTC,47811,118,"[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
2861373449892147172,4.420560747663552,[['Skirt']],2022-06-15_19-45-17_UTC,25702,111,[[['print']]]
2870083982034558852,4.214285714285714,"[['Jeans'], ['Jacket']]",2022-06-27_20-11-34_UTC,21974,87,"[[['floral', 'print']], [['print']]]"
2900446865503289024,4.213483146067416,[['Jacket']],2022-08-08_17-37-11_UTC,31286,96,[[['print']]]
2975844139415541223,4.5,"[['Sweater'], ['Skirt'], ['Jeans']]",2022-11-20_18-18-07_UTC,17416,72,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2976619621302890920,4.391304347826087,"[['Tee'], ['Tee'], ['Tee'], ['Dress']]",2022-11-21_19-58-52_UTC,28884,100,"[[['print']], [['floral']], [['print']], [['print']]]"
2985316565021852466,4.330543933054393,"[['Tee'], ['Tee']]",2022-12-03_19-58-08_UTC,82233,622,"[[['print']], [['print']]]"
3007064198866077136,4.495145631067961,"[['Tee'], ['Dress'], ['Tee']]",2023-01-02_20-06-48_UTC,30919,113,"[[['print']], [['floral']], [['print']]]"
3054934164105549692,4.342465753424658,"[['Sweater'], ['Jacket'], ['Tee'], ['Shorts']]",2023-03-09_21-15-53_UTC,15763,77,"[[['floral', 'print']], [['print']], [['print']], [['print']]]"
3131013378177818860,4.682608695652174,"[['Shorts'], ['Sweater'], ['Dress'], ['Blouse'], ['Skirt'], ['Sweater']]",2023-06-22_20-31-42_UTC,35477,252,"[[['floral', 'print']], [['floral', 'print']], [['floral']], [['floral', 'print']], [['floral', 'print']], [['print']]]"
